response_status_key,http_response_body_len_ratio
4412,0
12686,0
11381,0
9818,0
17900,0
4301,0
19677,0
11917,0
9955,0
15164,0
3850,0
20185,0
4331,0
17095,0
2568,0
19958,929.5
5193,619.6666667
20290,619.6666667
20023,619.6666667
9781,619.6666667
19043,619.6666667
418,0
188,0
16962,0
1235,0
17409,0
13136,0
6777,0
9485,0
10143,0
8831,0
14877,0
9899,0
5494,0
2527,0
4238,0
17916,0
1609,0
6997,0
16325,0
6848,0
15425,0
15329,0
16891,0
3743,0
14772,0
18826,0
15362,0
19601,0
14456,0
20083,0
12940,0
13864,0
16388,0
20135,0
20118,0
8720,0
4751,0
10700,0
4841,0
1246,0
17376,0
2257,0
6525,0
19733,0
15485,0
14932,0
11861,0
8108,0
19730,0
2106,0
17881,0
6495,732.1388889
4482,941.3214286
9643,732.1388889
10139,753.0571429
2899,642.8536585
9593,675.8205128
14713,0
4584,0
10879,0
7284,0
16137,0
13304,0
18081,0
10397,0
16121,0
17474,337.3333333
4363,370.75
5710,573.6842105
2125,563.9047619
1338,601.6666667
20196,609.3529412
8252,16980.33333
17892,16980.33333
16276,16980.33333
12919,16980.33333
5764,0
13523,0
2232,0
11629,0
6259,0
12681,472
14584,19158.8
14611,6648.133333
16712,5618.611111
1273,7111.952381
13004,6049.4
4513,6281.791667
3195,2772.05
2173,4689.272727
14044,6271.125
4243,390.6
12056,69
18197,69
19799,69
4562,270
9565,5702.333333
14254,10102.4
10388,19051.61538
6199,26011.47368
16567,19418.91489
18176,20894.71739
7950,22338.37209
9223,21199.32558
18045,19963.46341
12913,16474.05263
18815,18910.45455
2473,15900.7
2295,10296.45455
18531,11253.7
16762,6551
7192,816.6666667
762,885.6
3984,885.6
18047,0
5816,0
11504,0
10738,520.5921053
1593,520.5921053
10120,525.8607595
19990,531.372093
1260,499.1649485
14971,499.1649485
957,421.6190476
6787,421.6190476
8717,382
6409,247.3636364
17757,270
4711,438.6
4426,482.6590909
16672,495.5833333
19191,493.3018868
19561,481.0545455
10428,2408.22807
8857,2431.357143
5314,6888.941176
7888,8812.384615
16718,14025.5
18512,5954.3
15559,645.3333333
6116,645.3333333
5028,645.3333333
13639,616
14757,794.625
16476,0
18076,0
5901,397.4782609
1664,1301.55
10568,1365.666667
1999,1346.217391
12684,1269.84
12829,2024.793103
11684,2926.918919
13433,3268.8
7446,3998.785714
7679,4280.071429
3260,1965.790698
11643,899.5
5504,899.5
8270,899.5
8987,793.1515152
5155,530.625
7772,518.7
12648,518.7
16361,518.7
19524,645.1818182
8540,730.25
5665,989.5
2865,794.25
14131,794.25
8904,599
3864,599
9214,599
18137,0
7224,0
12811,156.5
12560,156.5
2981,3602.72093
13553,3560.490909
17867,3560.490909
3190,3560.490909
18203,3688.943396
6117,3741.4
17492,3677.894737
11913,4138.571429
4462,4138.571429
8290,4138.571429
4900,4138.571429
15442,0
13262,0
1886,0
15580,0
4057,0
18931,69
11348,551
14390,551
7852,485
11966,480.3333333
19663,525
168,448.7142857
3960,8249.090909
3516,9042.6
367,12716.14286
19739,14757
8837,14757
3117,471.5
11903,0
10018,471
12192,418.6666667
15332,418.6666667
4,418.6666667
4505,392.5
6128,0
10034,6768.625
5429,11395.44444
16870,11779.46154
11991,11045.71429
13006,11045.71429
19298,9714.125
4171,12659.625
18702,7552.428571
1398,764.3333333
5282,393
18557,482.3333333
796,583.5
16536,721.4375
13600,721.4375
7270,721.4375
15306,721.4375
6372,887.5555556
12255,859.375
10870,69
19618,17712.86667
12321,21238.55
3223,20249.61905
5422,20249.61905
18911,19350.59091
13107,20268.7619
7051,25604.125
7975,3696.785714
1202,3668.071429
14049,3668.071429
16622,3914
9937,3914
10574,505.75
6146,69
10246,0
8909,0
12483,0
14285,337.3333333
7360,10298.8
3418,8833.5
15239,6714.5
13131,8439.210526
6225,10083.80952
18550,7994.62963
7721,6614.92
16145,6827.75
5145,7327.066667
2242,3350.555556
14464,555.9375
12261,541.1428571
2308,541.1428571
10384,431.9473684
20209,429.7777778
7812,339.9230769
7003,315.6428571
3593,404
15805,2782.956522
19386,5417.181818
15445,14393.86667
10393,8809.68
6660,9176.75
8935,10371.09524
19572,12903.5625
2971,16962.55556
15492,10643.35714
15257,48224.33333
13717,48224.33333
5419,49434.5
11843,0
13527,0
2788,0
3427,381.2857143
4173,9009.692308
15544,10048.35294
14495,9516.277778
20126,7871.727273
11671,7242.333333
2791,9508.166667
1547,4397.076923
10979,385.1111111
1066,374.375
19115,277.5
7916,236
14189,472
12855,0
2897,0
8471,0
12566,0
5691,0
14072,0
10286,0
6345,270
2457,441.4
4524,619
408,597.8571429
8777,545.0833333
11346,626.2
2644,643.8333333
11626,565.3636364
5583,574.8
16129,678.4
19555,0
17665,416.25
2227,416.25
10147,416.25
18622,416.25
1690,416.25
17880,5455.2
1197,5597.5
3826,8252.294118
16738,9759.576923
7675,9759.576923
1232,9759.576923
20283,15629.18182
7775,16418.9
4308,12606.66667
2436,69
10642,629.5
14488,598
6092,539.1428571
3928,539.1428571
3410,7642.428571
696,4515.75
8423,4011.857143
19036,8171.692308
10209,6727.8125
3842,7652.380952
9491,4455.76
4484,3956
10165,3628.875
5863,2054.53125
19481,3258.886792
1610,2493.041667
12293,3781.863636
6556,3365.2
14831,3736.613636
18529,2058.75
16465,1430.747573
16464,1431.480769
15992,986.9126214
2179,1097.917647
8860,1097.917647
11786,9597
2213,16663.5
18227,3546.290323
14674,3450.1875
8917,3450.1875
6789,3450.1875
2744,2077.387097
19223,441.9259259
6060,471
2415,0
14564,25039.5
11291,24936.75
10061,14281.46667
18083,11299.78947
17766,12056.45455
9723,4497.828571
6420,3893.661765
2829,3259.106061
13298,1829.563636
6162,1907.433962
18867,991.1372549
5574,314
12155,6519.375
8872,5918.666667
5259,5918.666667
2225,1639.513514
3617,1500.404762
20052,1476.465116
15967,326.5
3466,1566.333333
369,2530.340426
8629,6505.294118
2676,9019.583333
3380,3956.3
2467,8487.580645
19194,7474.142857
16708,6788.521739
1151,5293.466667
2357,4869.363636
8490,10697.42857
19492,4291.5
15710,4291.5
2265,4291.5
11734,9766
10060,46945
15711,46945
8233,51049
6232,51307.33333
18483,30972.8
11876,14952.73333
11252,12374.42857
4493,5864.083333
20157,5528.923077
778,4854.666667
3238,678.6
208,711
10772,572.9090909
17201,479.5
8478,422.5
11053,9336.727273
18888,11235.55556
2926,19959
1187,25127.16667
16885,9781.9375
14869,9781.9375
19609,4399
19312,6102.111111
16704,7495.071429
14278,10232.86667
16424,15061.9
8086,9127.235294
9927,8199.5
3127,7846.363636
12527,8562.75
15011,2734
15293,2734
5622,9571
12766,46600
16411,46600
5386,1162
396,1149.75
16107,1014
2987,772.6666667
19818,6877.086957
5444,6877.086957
12809,7734.35
7733,8082.842105
18073,9039.352941
12736,816.6666667
8775,8786.833333
8330,6707.875
11657,6707.875
845,3600.375
2927,3370.294118
13306,3370.294118
11579,4915.956522
10526,4767.375
18062,4767.375
17585,7838.333333
14907,9052.055556
8070,3824.764706
13888,5798.62
8552,8519.692308
14632,8519.692308
7736,8443.956522
7324,6631.414286
15046,11102.94872
18644,7487.225806
4409,7572.931034
9487,7572.931034
5273,7572.931034
17390,28767.6
15252,47632
17570,47632
19726,27154
17267,18259.66667
8723,32803.5
1793,32803.5
6593,20561
19403,20499.71429
11401,27498.6
11999,27498.6
12067,39081.71429
1787,45588.33333
1408,12018
7905,4496.166667
14749,4284.315789
7770,9109.47619
8625,12154.6
14008,12769.52632
11167,10810.1875
19932,41035
3870,54542.5
2997,11312.5
9780,3194.285714
2704,2995.652174
14291,2995.652174
2667,2890.458333
11720,646.5217391
10262,667.8666667
9173,763.6666667
2600,471
10129,471
9832,0
10419,0
12004,2236
90,0
11238,989
13410,989
17374,989
2789,989
18675,0
17621,471
14292,471
19687,471
2929,471
5903,471
4223,471
6640,816.3333333
6210,816.3333333
7036,816.3333333
2936,816.3333333
1364,1507
10374,0
11279,0
4883,0
14782,0
529,0
19621,989
4111,989
329,1161.666667
6944,1507
12539,1507
16024,0
2615,0
1145,0
4926,0
18407,0
16632,0
6301,471
9972,471
860,471
14526,471
11484,270
13718,682.3333333
6472,1507
9720,1507
19652,1507
1549,0
9911,0
19743,0
11181,0
12731,0
12216,1507
16309,909.5
3247,763.3333333
11357,763.3333333
19956,763.3333333
5989,391.5
7358,471
14682,1507
16130,1507
11178,1507
19477,1507
11977,0
2233,0
6473,0
7088,0
5100,0
4720,0
1761,989
4377,989
13164,0
14972,0
4119,0
3098,0
16392,0
392,0
2361,0
1186,597.5
8198,555.3333333
16749,555.3333333
5630,555.3333333
3463,555.3333333
18239,555.3333333
9630,471
2452,0
180,0
10786,471
4271,471
982,69
6923,69
8465,69
17228,69
13110,0
3564,0
3079,0
17217,471
13694,0
12234,0
9450,0
7102,471
6367,471
3445,471
4640,0
19839,0
20163,1507
4120,1507
16649,1507
16585,0
12339,597.5
525,597.5
14376,471
12130,471
7889,471
1352,0
9429,0
8130,0
11748,1507
17690,1507
19434,1507
18727,1507
3193,0
3057,471
8140,471
19042,471
19573,471
7799,471
16152,471
19503,0
11554,0
12461,0
15946,0
15345,0
13336,0
17697,1507
14244,989
4472,989
4132,989
8691,471
625,0
730,0
1497,0
11062,313
19440,763.6666667
1316,949.5
15047,1161.666667
12782,1507
16209,0
12530,0
9371,0
18280,534.25
10135,534.25
14501,534.25
10257,534.25
1452,0
13248,0
4279,0
9325,0
8445,0
8436,0
10579,471
11335,471
16034,471
4036,471
9557,471
19236,471
4050,0
3999,0
9994,0
18181,0
14931,0
12538,471.5
18382,502.5384615
7957,502.5384615
13305,462.8170732
8313,472.0676692
10364,468.562963
14882,468.5985401
4457,465.1428571
14141,465.1428571
13507,477.0175439
18642,392.6666667
13070,471
16533,0
4258,569.9285714
8357,531.9333333
10445,313.75
13860,418.3333333
3027,493.5950413
12491,484.8615385
14086,483.6666667
17400,2249.393333
1226,2286.761905
5783,2274.5
11758,8754.1875
9008,12035.95652
12290,14475.57895
9263,730.5
16727,730.5
13234,780.7142857
15596,697.4
4439,659.6666667
19297,697.2
2739,697.2
12500,612.5
11705,471.25
13127,471.25
18356,471.3333333
722,471.3333333
17973,370.75
14556,69
7464,69
15115,69
471,788
5824,682.3333333
10561,730.5
9356,885.8
17893,885.8
13424,885.8
1156,730.5
20019,817
3676,1507
4774,0
14821,0
4506,0
6442,0
5418,69
2422,69
14866,0
15326,0
16781,471
11905,646.4
18572,744.2857143
7561,744.2857143
6796,744.2857143
5270,949.25
8104,989
13020,0
18825,0
16452,3474
13692,1972.5
20053,1972.5
3168,1972.5
2560,1972.5
17573,1972.5
1764,471
17495,0
7713,0
11818,0
17272,0
17693,519.030303
290,502.2111111
2294,512.7934783
19060,509.7475728
2251,497.9568966
5541,448.53125
19257,394.8
12200,372.3773585
1447,372.3773585
3448,343.0714286
18070,324.3214286
1451,420.375
13731,471
14639,471
18574,646.8
4285,617.6666667
853,545.6111111
2549,545.6111111
13067,547.7428571
17513,550
12889,529.2903226
7097,531.2
3658,0
5346,0
1064,0
8991,340.1666667
5602,428.5454545
181,2668.326923
6654,2157.316832
12799,2160.583333
8762,2160.583333
5533,2215.747475
19710,2250.082474
4208,505.8245614
18715,846.6363636
17939,481.3333333
13076,481.3333333
17118,481.3333333
10031,482.625
18502,471
5242,471
2911,471
5793,471
5172,471
4147,816.3333333
18021,989
1551,910.5
9859,910.5
17428,910.5
3482,949.75
10391,764
6297,596.8888889
9826,632.25
19380,614.4444444
9383,614.4444444
3068,507.4285714
15621,507.4285714
14364,472
18637,472
8400,0
308,69
14623,337
16737,390.6
13071,576.6666667
10992,534.1764706
6598,563.25
14735,576.4285714
4542,538
9854,532.8823529
14732,472
8514,386.2
18090,386.2
3540,410.4285714
1144,478.8333333
9272,471
6264,471
5845,471
6139,471
4021,471
2327,471
16853,471
9711,471
8120,471
884,471
12270,434.4545455
7432,434.4545455
15552,437.5
17439,437.5
19188,471
15050,471
7869,471
13802,0
20074,0
19421,0
11008,471
15262,816.3333333
17851,816.3333333
19092,767
11163,767
11752,678.2
11037,767
12904,471
14248,471
12659,471
1992,471
17718,471
5555,461.8
3890,461.8
14359,461.8
14230,462.5263158
8064,463.75
7569,463.75
8435,976.8333333
12367,904.5714286
5547,850.375
692,1078
1612,1472
10429,1472
833,596.5714286
17769,617.5
12902,790.1666667
11223,790.1666667
19430,790.1666667
8603,744.5714286
2754,989
10318,729
7490,534.5
12901,534.5
6985,534.5
9066,555.6666667
5424,555.6666667
12772,0
18020,0
8091,0
15229,0
19590,471
15511,471
3328,471
4256,471
119,471
18927,471.2
2742,471.4
1340,471.4
8378,471.3333333
7181,471.3333333
955,471.5
2226,471
9030,471
14333,0
6261,471
16480,471
81,471
4937,471
209,471
10148,471
5792,471
12602,0
9990,0
7558,0
6185,0
13715,337
6499,370.5
18116,370.5
5180,370.5
19094,326.6153846
6671,294.0909091
16641,388.2727273
1065,414.125
6728,414.125
16383,551.7142857
2140,643.6666667
1122,471
19637,518.0833333
279,551.7142857
8316,533.7777778
13791,533.7777778
5744,533.7777778
14135,631.4444444
5743,581
9475,581
9037,617.6666667
10716,617.6666667
15533,617.6666667
3325,471.5
8790,0
18519,69
6235,69
719,69
10462,69
8218,69
19642,0
2816,69
14298,69
11986,471
18908,264.1111111
7611,264.1111111
761,238.25
7586,0
1191,1013.863636
926,1120.826087
1540,1120.826087
4875,1136.916667
728,1136.916667
16345,1136.916667
18341,1480.75
4673,816.3333333
14081,581
4591,448.7142857
6999,448.7142857
16486,445
12306,445
12274,445
10819,989
5924,989
4658,989
18056,989
7191,1507
6810,1507
10390,0
10182,471
16105,0
4766,0
6309,0
16002,0
7890,0
11419,0
18156,0
1030,0
10892,0
2403,0
486,0
8073,0
12103,0
2048,0
17763,0
17562,0
13668,0
19018,0
2792,0
6033,0
16284,0
12175,0
18158,0
13877,0
3679,0
12400,0
8408,0
14540,0
5043,0
263,0
8289,0
10410,0
2963,0
248,0
17315,0
15503,0
18064,0
4100,0
11072,0
16709,0
2162,0
19316,0
13168,0
10486,0
13933,0
2750,0
3501,0
1831,0
4067,0
4953,0
5010,0
5525,0
19035,0
414,0
12632,0
10549,0
8052,0
17269,0
19067,0
3237,0
5933,0
19880,0
10779,0
4384,0
9987,0
12542,0
1084,0
5102,0
1177,0
18398,0
4594,0
4164,0
13258,0
1330,0
6952,0
3001,0
3596,0
13059,0
6085,0
5001,0
14203,0
2243,0
4618,0
15965,0
5977,0
11851,0
12923,0
1750,0
12699,0
7285,0
14701,0
19275,0
19017,0
8123,0
9412,0
15198,0
12516,0
4714,0
3126,0
2841,0
11428,0
15291,0
12525,0
14152,0
13946,0
9559,0
10686,0
20133,0
15691,0
5808,0
11362,0
16333,0
18146,0
17531,0
14311,0
2810,0
14084,0
19038,0
16608,0
15094,0
6257,0
18432,0
7005,0
19348,0
13781,0
712,0
20119,0
12578,0
8324,0
18183,0
17147,0
10079,0
3537,0
12498,0
15263,0
1502,0
3798,0
16290,0
260,0
7313,0
6327,0
16648,0
2314,0
18744,0
10016,0
19157,0
4924,0
2671,0
10611,0
16199,0
4408,0
3047,0
7086,0
504,0
11730,0
8672,0
19676,0
15232,0
19528,0
12984,0
2322,0
1105,0
3043,0
8311,0
17020,67520
14740,67520
9549,67520
15592,0
18296,0
12341,0
13457,0
4671,0
15986,0
17995,0
16620,0
2634,0
15945,0
3752,0
7780,0
1738,0
6282,0
14282,0
3580,0
13042,0
5520,0
13037,0
14310,0
5139,0
6368,0
5777,0
7785,0
7849,0
18016,0
4784,0
11090,0
18626,0
5681,0
11473,0
13585,0
13388,0
18684,0
18566,0
14264,0
11036,0
19992,0
1888,0
19824,210.6666667
18026,210.6666667
10850,158
4717,237
15204,316
6069,0
18924,0
4783,0
10363,0
20259,0
10957,0
14177,0
20004,0
13984,0
19938,0
19525,0
8689,0
14756,0
4929,0
14973,0
16086,0
18795,0
13356,0
17198,0
2921,0
1736,0
5641,0
5823,0
10758,0
13231,0
20089,0
9511,0
11935,0
4547,0
7613,0
10501,0
12220,0
3067,0
15226,0
19245,0
8230,0
946,0
1562,0
7278,0
14127,0
13742,0
107,0
9754,0
8564,0
5920,0
17385,0
3415,0
15029,0
3557,0
9464,0
8027,0
18491,0
13389,0
8667,0
16423,0
9866,0
12374,0
14902,0
1981,0
10074,0
16516,0
14888,0
28,0
9942,0
10043,0
6467,0
8464,0
17783,0
14239,0
1574,0
19340,0
19208,0
17024,0
9983,0
12486,0
6533,0
1585,0
7811,0
1927,0
8608,0
12780,0
4866,0
4663,0
18966,0
8815,0
18632,0
19702,0
8011,0
4845,0
17087,0
14026,0
3761,0
7085,0
7602,0
17470,0
15529,0
16378,0
2133,0
502,0
8726,0
19174,0
15534,0
17446,0
18112,0
7274,0
15132,0
15664,0
12790,0
12877,0
9080,0
20105,0
12708,0
12928,0
2090,0
16995,0
17632,0
2635,939.5
18577,0
11897,0
6853,0
13158,0
17062,0
8038,0
12609,0
9285,0
4295,0
2652,0
9825,0
17774,0
18949,0
14702,0
15221,0
4106,0
13780,56854.23077
5186,56854.23077
7710,52793.21429
7430,67191.36364
13415,73910.5
2036,73910.5
16936,940.5
3174,940.5
3899,940.5
18761,627
4240,627
20058,627
9567,0
1125,0
13868,0
3146,0
11613,0
758,0
3142,0
13879,0
14438,0
5026,0
13949,0
2189,0
2373,0
19091,0
8257,0
7481,0
14817,0
5456,0
16733,0
11969,0
15563,0
4934,0
12329,0
8405,0
20175,0
9455,0
17624,43476.76471
7332,46194.0625
7788,38900.26316
17986,49273.66667
1445,56854.23077
20081,56854.23077
615,0
8647,0
7106,0
8432,0
17516,0
19154,0
14275,0
11945,0
3477,0
19138,12088.75
3836,16118.33333
16528,13815.71429
1008,13815.71429
17184,19342
10394,0
4298,0
13519,0
1004,0
17120,0
10145,0
6618,0
15317,0
5302,0
4319,0
14079,0
16715,0
7961,0
11193,0
14116,0
4143,0
2538,0
2128,0
13537,0
5433,0
9480,0
17291,0
665,0
16322,79016.05405
4041,79322.31783
4320,79322.31783
3900,79322.31783
9343,78712.14615
1832,0
3346,0
11850,0
5278,0
6841,0
19832,0
15902,0
1970,0
19641,0
5653,0
4897,0
18787,0
4549,0
16226,0
20183,0
15763,0
7442,0
6762,0
4278,0
7941,0
2973,0
9730,0
14257,0
7185,0
2038,0
16540,0
20082,0
11949,0
3379,0
1266,0
11846,0
2584,0
15991,0
16647,0
8446,0
14425,0
7101,0
8916,0
7489,0
2916,0
17360,0
2798,0
12492,0
18816,0
4538,0
2309,0
1675,0
18726,0
3876,0
11368,0
10091,0
8169,0
20230,0
3983,0
5437,0
7625,0
1168,0
15321,0
7531,0
8105,0
18059,0
14460,0
18896,0
2086,0
17871,0
16062,0
7079,0
272,0
11434,0
165,0
9763,0
3882,0
18262,0
15109,0
4108,0
16232,0
9574,0
5227,0
2030,0
14268,0
8420,0
5237,0
5345,0
4422,0
10751,0
4604,0
6967,0
17854,0
5129,0
8946,0
3555,0
731,0
11975,0
4571,0
12342,0
13291,0
18598,0
15497,0
588,0
17011,0
18289,0
16896,0
12017,0
17357,0
9133,0
2488,4389.5
1749,4389.5
17432,4389.5
10653,4389.5
17927,4389.5
18,13168.5
15847,0
16884,0
10714,0
5799,0
6983,0
9835,0
5310,0
13595,0
14338,0
4831,0
1856,0
9731,0
8026,0
11301,0
17393,0
4748,0
16969,0
17815,0
19461,12628
3496,12628
9910,12628
17795,12628
7485,12628
3290,12628
242,0
8968,0
4423,0
9610,0
9496,0
2625,0
17464,0
15905,0
5975,0
5985,0
14423,0
17949,0
9488,0
12508,0
5301,0
17195,0
12585,0
1453,0
7687,0
12345,0
15810,0
7306,0
755,0
1803,0
17779,0
10952,0
17332,0
10287,0
6136,0
3122,0
3282,0
307,0
428,0
3352,0
15480,0
11868,0
12852,0
13935,0
10343,0
1792,0
11143,0
6470,0
11154,0
5127,0
9658,0
638,0
15110,0
9406,0
10396,0
4867,0
15813,0
512,0
9121,0
9129,0
12899,0
18444,0
14445,0
2287,0
18995,0
13661,0
15323,0
15478,0
17073,0
11567,0
11406,0
5023,0
18063,0
16841,0
19747,0
8704,0
18859,0
2545,0
7712,0
17050,0
18401,0
12494,0
12050,0
14055,0
19369,0
13409,0
14561,0
3612,0
15655,0
8273,0
19976,0
15857,0
1193,0
15063,0
3074,0
12493,0
12845,0
16224,0
2717,0
14419,0
19526,0
6934,0
18756,0
5609,0
5841,0
3408,0
2826,0
9229,0
5545,0
12565,0
702,0
19557,0
7509,0
7311,0
11087,0
9142,0
7714,0
16221,0
7132,0
2278,0
7913,0
15564,0
9045,0
8503,0
2200,0
6932,0
17858,0
3143,0
984,0
16097,0
2049,0
11063,0
2362,0
10742,0
15016,0
4898,0
2930,0
10292,0
13394,0
18389,0
12528,0
17853,0
331,0
7662,0
2247,0
1311,0
4073,0
19697,521.5
6558,347.6666667
11541,347.6666667
18923,521.5
4667,521.5
4520,0
20207,0
14900,0
5997,0
15683,0
8879,0
11769,0
2866,0
5096,0
18953,0
7514,0
15824,0
13490,0
10151,0
10722,0
7855,0
20194,0
4806,0
14351,0
10907,0
14997,0
13349,0
8234,0
4395,0
11427,0
18806,0
15460,0
16273,0
15387,0
12348,0
9378,0
19684,0
12008,0
3529,0
5762,0
12385,0
12598,0
6613,0
2291,0
3078,0
9545,0
7204,0
5612,0
14983,0
4628,0
9694,0
1499,0
9799,0
8975,0
19098,0
14599,0
9896,0
9139,0
2959,0
322,0
15383,0
3901,0
11323,0
17586,0
19882,0
11307,0
5099,0
237,0
14938,0
3093,0
10809,0
10868,0
13728,0
6412,0
12335,0
998,0
9944,0
6959,0
8701,0
17451,0
7594,0
6992,0
257,0
16788,0
4487,0
16254,0
19781,0
17452,0
2824,0
16723,0
4385,0
18053,0
12885,0
1899,0
19891,0
2861,0
3432,0
4241,0
1599,0
1043,0
19332,0
13562,0
780,0
16158,0
16321,0
14286,0
11990,0
10127,0
7035,0
5798,0
10090,0
9907,0
11186,0
2669,0
15966,0
10130,0
11158,0
17699,0
20050,0
3735,0
5343,0
18133,0
19834,0
15957,0
5714,0
18257,0
5690,0
6086,0
16381,0
2983,0
455,0
2454,0
3413,0
15734,0
16456,0
12900,0
20084,0
10695,0
6233,0
5826,0
5864,0
8607,0
16069,0
1840,69
5616,69
5081,69
14272,471
12128,471
411,471
13712,471
4651,1424
12441,947.5
19177,947.5
10804,518.6666667
1488,528.2
17255,528.2
10478,411.875
19647,411.875
6962,418.4444444
8254,418.4444444
16525,527.3
17754,989
19583,989
15923,1507
11119,1507
12426,1507
3728,1507
8284,1507
7568,1507
10415,1507
19581,1507
3166,0
8644,0
6026,0
14265,0
18095,0
358,0
13066,555.6666667
8459,555.6666667
19205,555.6666667
3886,555.6666667
3996,555.6666667
10203,471
9750,47549.31579
1479,39451.95652
3016,32537.64286
19193,32537.64286
15386,33725.2963
12797,846.3333333
17578,731.8
6933,0
8585,816.3333333
6782,816.3333333
17041,0
13453,0
11950,0
16143,0
2705,0
15633,697.4
14017,697.4
11182,697.4
11924,697.4
18012,0
16119,0
7745,0
12588,471
12775,471
9953,471
6190,0
17090,0
11832,0
17320,1507
10477,1507
3517,1507
18417,1161.666667
5614,742
5049,632.7142857
17450,487
9345,487
12170,490.2
14229,0
3956,0
9249,0
18418,270
6614,270
16179,0
10918,0
15081,0
5846,0
10342,0
18088,697.6
10019,697.6
3453,731.25
617,755.2857143
8695,755.2857143
19071,755.2857143
15058,0
17786,0
5350,0
630,0
84,0
4575,0
9626,0
19604,0
13747,0
6727,0
16522,1507
11804,900.6666667
17406,793.25
18808,793.25
1269,555.3333333
2389,471
10688,471
8486,471
12068,471
17243,816.3333333
14159,989
15227,989
14066,989
8061,1507
6109,0
11733,471
389,471
15668,0
5369,0
8202,0
674,697.6
4176,697.6
9887,697.6
15403,697.6
6726,0
16472,0
2254,0
6582,0
7597,0
9316,471
9394,816.3333333
7443,816.3333333
18294,816.3333333
11190,816.3333333
15254,816.3333333
1624,1161.666667
4735,989
2240,989
17337,0
3050,0
15427,392.5
3685,392.5
19057,392.5
10787,392.5
2781,392.5
783,0
10671,0
6784,0
19916,0
9576,0
6936,0
9069,0
9504,0
12443,0
15411,0
13051,534.5
15066,534.5
10149,534.5
19610,534.5
10013,534.5
12864,534.5
17152,313
14067,646.8
7350,646.8
2,646.8
3645,646.8
17005,885.6
18865,1507
14535,578.5833333
19166,578.5833333
19277,591.4
1456,528.8095238
13682,566.9
4624,566.9
17134,0
3114,608.5
6931,696.7142857
3217,696.7142857
6398,696.7142857
13332,696.7142857
13644,696.7142857
19172,606.9285714
14173,451.375
16645,453.6666667
9777,455.4
7907,456.9090909
3433,462.4444444
5250,471.3
7108,471.3
5503,471.2222222
1590,471.25
15053,471.1428571
10493,471
6047,471
7142,471
19950,471
15027,471
14219,763.6666667
2491,910
10424,848
6425,748.4
2687,748.4
5404,702.1666667
11712,598.25
7009,573
16398,535.25
3588,471.3333333
18471,471.3333333
14587,471.5
17046,471.1666667
11203,471
3971,471
6408,471
15523,596.4285714
14753,596.4285714
10467,853.8
9362,790
10627,790
3287,730
3766,686.3333333
9322,535
17980,556.3333333
8148,556.3333333
12726,599
13124,0
14836,0
3103,555.3333333
16687,555.3333333
13400,484.8571429
11662,484.8571429
18366,484.8571429
5048,647
12587,581.125
18791,581.125
344,730.25
14415,730.25
17645,730.25
10860,471.3333333
493,0
130,0
13476,0
10341,0
17796,0
14073,0
3891,0
12340,0
16760,599
13228,599
19962,794
1520,859.1666667
16908,859.1666667
9481,859.1666667
17163,989.25
11356,989.25
3243,989.5
7266,0
3160,0
18807,0
18253,0
14241,724
8016,555.6666667
14491,555.6666667
5447,555.6666667
17511,555.6666667
19664,555.6666667
5658,471.5
11262,0
18775,0
11628,0
14833,1507
19770,816.6666667
11255,816.6666667
3603,989.25
17500,989.25
16330,989.25
9667,816.6666667
12222,909.5
6255,909.5
11460,312
17771,471
6214,471
18967,471
3227,394.75
8125,588.6666667
2740,588.6666667
3822,659.1818182
5254,471.6
4124,471.6
4759,471.6
11928,471.6
8587,471.5
15626,471
288,989
9876,885.4
267,885.4
15007,885.4
7015,989
8822,989
1163,816.3333333
10271,0
3157,69
4908,69
3236,191.5
10194,630
210,630
15501,910.5
7234,910.5
2137,989.5
3652,472
2396,816.6666667
7422,816.6666667
2773,989
979,989
10126,0
11638,599
7460,504
14174,504
6480,485.2857143
20009,613
6020,617.6666667
16813,655.4285714
13125,632.375
14143,632.375
13764,793.5
5915,555.6666667
18587,793.5
6344,1143.666667
13708,1480
5539,2648.142857
8536,2648.142857
4861,2376
17803,2500.142857
7229,2253.375
5877,2253.375
8516,816.6666667
12397,816.6666667
12627,989.5
10732,989.5
1239,0
259,0
19527,31356.66667
17069,31356.66667
1872,15887.66667
12878,15887.66667
18724,9771.6
20068,520.8571429
8889,644.125
12077,644.125
6815,728.1666667
2059,839.4285714
13756,1162
7535,1162
20223,989.5
12173,1507
4872,0
18672,0
14755,0
427,0
11009,657.1666667
6878,778.5714286
13977,686.3
12643,686.3
569,650.5
15990,650.5
15833,645.1818182
16317,559
4940,596.7142857
17206,596.7142857
6119,646.8
19762,646.8
2053,0
4056,0
8833,816.3333333
9029,729
8648,563.2857143
342,563.2857143
12297,585.3157895
11209,542
2282,534
1642,647
13670,0
12967,599
16263,556.6666667
3689,522.4
15159,471.3333333
10349,471.3333333
3392,989
8488,1507
8823,1507
106,1507
10885,0
14315,0
2725,0
2842,0
12875,69
15761,391
11339,391
3631,391
15026,530.75
9020,530.75
17736,596.7142857
4939,763.6666667
11875,763.6666667
9061,763.6666667
19360,0
12895,0
15308,0
802,471
19757,471
14449,471
10727,471
13513,471
15565,730
7013,816.3333333
13035,856.75
1879,986.8
4974,874.5
18074,874.5
227,748
17639,910
7451,495.5
