dns_mean_TTL,dns_len_TTL,non_working_days_dns,non_working_hours_dns,dns_interlog_key
0.0,0.0,0.0,0.0,15261
0.0,0.0,0.0,0.0,876
0.0,0.0,0.0,0.0,99
0.0,0.0,0.0,0.0,13876
0.0,0.0,0.0,0.0,14803
0.0,0.0,0.0,0.0,8023
0.0,0.0,0.0,0.0,13195
0.0,0.0,0.0,0.0,6995
0.0,0.0,0.0,0.0,15706
0.0,0.0,0.0,0.0,8460
0.0,0.0,0.0,0.0,9943
0.0,0.0,0.0,0.0,15350
0.0,0.0,0.0,0.0,722
0.0,0.0,0.0,0.0,5178
0.0,0.0,0.0,0.0,10356
0.0,0.0,0.0,0.0,11817
0.0,0.0,0.0,0.0,13177
130.78571428571428,3.5714285714285716,0.0,0.16666666666666666,16256
130.78571428571428,3.5714285714285716,0.0,0.16666666666666666,6149
130.78571428571428,3.5714285714285716,0.0,0.16666666666666666,9235
130.78571428571428,3.5714285714285716,0.0,0.16666666666666666,4518
130.78571428571428,3.5714285714285716,0.0,0.16666666666666666,5560
130.78571428571428,3.5714285714285716,0.0,0.16666666666666666,19118
0.0,0.0,0.0,0.0,7286
0.0,0.0,0.0,0.0,365
0.0,0.0,0.0,0.0,6630
0.0,0.0,0.0,0.0,6382
0.0,0.0,0.0,0.0,8442
0.0,0.0,0.0,0.0,18703
0.0,0.0,0.0,0.0,12456
0.0,0.0,0.0,0.0,6264
0.0,0.0,0.0,0.0,8407
0.0,0.0,0.0,0.0,1841
0.0,0.0,0.0,0.0,11774
0.0,0.0,0.0,0.0,2066
0.0,0.0,0.0,0.0,8581
600.0,1.0,0.0,0.0,10291
600.0,1.0,0.0,0.0,1650
600.0,1.0,0.0,0.0,8292
0.0,0.0,0.0,0.0,6138
0.0,0.0,0.0,0.0,19175
0.0,0.0,0.0,0.0,19653
0.0,0.0,0.0,0.0,16575
650.5,4.0,0.0,0.0,10107
650.5,4.0,0.0,0.0,1405
650.5,4.0,0.0,0.0,1393
650.5,4.0,0.0,0.0,16807
650.5,4.0,0.0,0.0,4184
650.5,4.0,0.0,0.0,18523
0.0,0.0,0.0,0.0,15540
0.0,0.0,0.0,0.0,6855
0.0,0.0,0.0,0.0,3882
0.0,0.0,0.0,0.0,3758
0.0,0.0,0.0,0.0,2347
0.0,0.0,0.0,0.0,15074
0.0,0.0,0.0,0.0,452
0.0,0.0,0.0,0.0,549
0.0,0.0,0.0,0.0,7836
0.0,0.0,0.0,0.0,22
0.0,0.0,0.0,0.0,11749
0.0,0.0,0.0,0.0,12735
0.0,0.0,0.0,0.0,11182
0.0,0.0,0.0,0.0,7550
0.0,0.0,0.0,0.0,4900
172.0,1.3333333333333333,0.0,0.0,10966
73.71428571428571,0.5714285714285714,0.0,0.0,11635
73.71428571428571,0.5714285714285714,0.0,0.0,13445
73.71428571428571,0.5714285714285714,0.0,0.0,14923
73.71428571428571,0.5714285714285714,0.0,0.0,12209
0.0,0.0,0.0,0.0,6316
0.0,0.0,0.0,0.0,2989
0.0,0.0,0.0,0.0,5095
0.0,0.0,0.0,0.0,14731
0.0,0.0,0.0,0.0,20215
0.0,0.0,0.0,0.0,2591
0.0,0.0,0.0,0.0,11665
0.0,0.0,0.0,0.0,1152
164.0,1.0,0.0,0.0,10698
164.0,1.0,0.0,0.0,19905
164.0,1.0,0.0,0.0,19870
0.0,0.0,0.0,0.0,600
0.0,0.0,0.0,0.0,13728
441.375,1.5,0.0,0.16666666666666666,9088
294.25,1.0,0.0,0.3333333333333333,20130
294.25,1.0,0.0,0.3333333333333333,13777
294.25,1.0,0.0,0.3333333333333333,112
294.25,1.0,0.0,0.3333333333333333,13099
0.0,0.0,0.0,0.16666666666666666,9104
0.0,0.0,0.0,0.0,18723
0.0,0.0,0.0,0.0,260
0.0,0.0,0.0,0.0,9766
182.5,1.0,0.0,0.0,5413
182.5,1.0,0.0,0.0,12707
182.5,1.0,0.0,0.0,1094
0.0,0.0,0.0,0.0,19341
0.0,0.0,0.0,0.0,19579
0.0,0.0,0.0,0.0,9172
0.0,0.0,0.0,0.0,17615
0.0,0.0,0.0,0.0,17812
0.0,0.0,0.0,0.0,10012
0.0,0.0,0.0,0.0,16639
0.0,0.0,0.0,0.0,14101
0.0,0.0,0.0,0.0,16545
0.0,0.0,0.0,0.0,17024
270.0,1.0,0.0,0.0,3475
270.0,1.0,0.0,0.0,12447
270.0,1.0,0.0,0.0,9237
270.0,1.0,0.0,0.0,10685
270.0,1.0,0.0,0.0,11686
0.0,0.0,0.0,0.0,6874
0.0,0.0,0.0,0.0,14400
41.5,1.0,0.0,0.0,3388
41.5,1.0,0.0,0.0,8072
41.5,1.0,0.0,0.0,14368
41.5,1.0,0.0,0.0,10574
41.5,1.0,0.0,0.0,16947
0.0,0.0,0.0,0.0,5450
0.0,0.0,0.0,0.0,7439
0.0,0.0,0.0,0.0,19784
0.0,0.0,0.0,0.0,11525
0.0,0.0,0.0,0.0,6809
1341.25,2.0,0.0,0.0,19231
588.0833333333334,1.3333333333333333,0.0,0.0,14639
588.0833333333334,1.3333333333333333,0.0,0.0,9091
211.5,1.0,0.0,0.0,2508
0.0,0.0,0.0,0.0,2046
0.0,0.0,0.0,0.0,18043
0.0,0.0,0.0,0.0,579
0.0,0.0,0.0,0.0,1734
0.0,0.0,0.0,0.0,12168
0.0,0.0,0.0,0.0,10346
0.0,0.0,0.0,0.0,7036
0.0,0.0,0.0,0.0,16246
0.0,0.0,0.0,0.0,13167
0.0,0.0,0.0,0.0,5655
0.0,0.0,0.0,0.0,12389
43.0,3.0,0.0,0.0,12303
43.0,3.0,0.0,0.0,11969
43.0,3.0,0.0,0.0,3747
0.0,0.0,0.0,0.0,17691
0.0,0.0,0.0,0.0,17104
0.0,0.0,0.0,0.0,18440
0.0,0.0,0.0,0.0,7157
0.0,0.0,0.0,0.0,8842
0.0,0.0,0.0,0.0,9578
1705.0,2.0,0.0,0.0,4028
1705.0,2.0,0.0,0.0,5
484.25,1.5,0.0,0.0,18514
484.25,1.5,0.0,0.0,13064
484.25,1.5,0.0,0.0,13197
484.25,1.5,0.0,0.0,9516
77.33333333333333,1.3333333333333333,0.0,0.0,17043
77.33333333333333,1.3333333333333333,0.0,0.0,17118
0.0,0.0,0.0,0.0,5606
0.0,0.0,0.0,0.0,17327
0.0,0.0,0.0,0.0,14054
0.0,0.0,0.0,0.0,4727
0.0,0.0,0.0,0.0,2480
0.0,0.0,0.0,0.0,16778
0.0,0.0,0.0,0.0,4164
0.0,0.0,0.0,0.0,19454
0.0,0.0,0.0,0.0,17827
0.0,0.0,0.0,0.0,2744
0.0,0.0,0.0,0.0,9768
0.0,0.0,0.0,0.0,13126
0.0,0.0,0.0,0.0,5396
0.0,0.0,0.0,0.0,10821
0.0,0.0,0.0,0.0,17469
0.0,0.0,0.0,0.0,7357
0.0,0.0,0.0,0.0,14705
0.0,0.0,0.0,0.0,3100
0.0,0.0,0.0,0.0,6010
0.0,0.0,0.0,0.0,16057
0.0,0.0,0.0,0.0,13072
0.0,0.0,0.0,0.0,9727
0.0,0.0,0.0,0.0,4123
0.0,0.0,0.0,0.0,2746
0.0,0.0,0.0,0.0,6997
0.0,0.0,0.0,0.0,15628
0.0,0.0,0.0,0.0,995
0.0,0.0,0.0,0.0,2969
0.0,0.0,0.0,0.0,14241
0.0,0.0,0.0,0.0,2992
0.0,0.0,0.0,0.0,815
0.0,0.0,0.0,0.0,15533
0.0,0.0,0.0,0.0,17758
0.0,0.0,0.0,0.0,19709
0.0,0.0,0.0,0.0,851
0.0,0.0,0.0,0.0,10752
0.0,0.0,0.0,0.0,8297
0.0,0.0,0.0,0.0,18797
0.0,0.0,0.0,0.0,19296
0.0,0.0,0.0,0.0,11500
0.0,0.0,0.0,0.0,18799
0.0,0.0,0.0,0.0,16559
0.0,0.0,0.0,0.0,9124
0.0,0.0,0.0,0.0,17917
0.0,0.0,0.0,0.0,9665
0.0,0.0,0.0,0.0,7966
0.0,0.0,0.0,0.0,2341
0.0,0.0,0.0,0.0,2414
0.0,0.0,0.0,0.0,6461
0.0,0.0,0.0,0.0,8817
0.0,0.0,0.0,0.0,16248
0.0,0.0,0.0,0.0,10777
0.0,0.0,0.0,0.0,6336
0.0,0.0,0.0,0.0,3381
0.0,0.0,0.0,0.0,5813
0.0,0.0,0.0,0.0,11106
0.0,0.0,0.0,0.0,10286
0.0,0.0,0.0,0.0,17225
83.16666666666667,4.666666666666667,0.0,0.0,16906
83.16666666666667,4.666666666666667,0.0,0.0,1535
83.16666666666667,4.666666666666667,0.0,0.0,1342
83.16666666666667,4.666666666666667,0.0,0.0,2905
83.16666666666667,4.666666666666667,0.0,0.0,5524
83.16666666666667,4.666666666666667,0.0,0.0,16680
0.0,0.0,0.0,0.0,18652
0.0,0.0,0.0,0.0,4563
0.0,0.0,0.0,0.0,15754
0.0,0.0,0.0,0.0,8923
0.0,0.0,0.0,0.0,18504
0.0,0.0,0.0,0.0,18755
0.0,0.0,0.0,0.0,5459
0.0,0.0,0.0,0.0,16572
308.5,5.5,0.0,0.0,5563
308.5,5.5,0.0,0.0,8948
308.5,5.5,0.0,0.0,841
308.5,5.5,0.0,0.0,12907
0.0,0.0,0.0,0.0,19285
0.0,0.0,0.0,0.0,12146
0.0,0.0,0.0,0.0,5434
148.875,3.25,0.0,0.0,18365
121.81889763779527,3.952755905511811,0.0,0.0,15345
120.0,4.0,0.0,0.0,2226
120.0,4.0,0.0,0.16666666666666666,3429
120.0,4.0,0.0,0.3333333333333333,7101
120.0,4.0,0.0,0.3333333333333333,157
120.0,4.0,0.0,0.3333333333333333,6445
120.0,4.0,0.0,0.3333333333333333,14044
120.0,4.0,0.0,0.3333333333333333,11321
120.0,4.0,0.0,0.16666666666666666,3796
0.0,0.0,0.0,0.0,14166
0.0,0.0,0.0,0.0,7436
0.0,0.0,0.0,0.0,18697
0.0,0.0,0.0,0.0,9284
0.0,0.0,0.0,0.0,12514
0.0,0.0,0.0,0.0,19493
0.0,0.0,0.0,0.0,11676
0.0,0.0,0.0,0.0,15473
0.0,0.0,0.0,0.0,5288
0.0,0.0,0.0,0.0,16011
0.0,0.0,0.0,0.0,6863
0.0,0.0,0.0,0.0,8740
0.0,0.0,0.0,0.0,3717
0.0,0.0,0.0,0.0,9260
0.0,0.0,0.0,0.0,14525
0.0,0.0,0.0,0.0,18919
0.0,0.0,0.0,0.0,16297
0.0,0.0,0.0,0.0,19958
0.0,0.0,0.0,0.0,3264
0.0,0.0,0.0,0.0,16463
0.0,0.0,0.0,0.0,14313
0.0,0.0,0.0,0.0,6783
120.0,4.0,0.0,0.0,5847
120.0,4.0,0.0,0.0,2694
120.0,4.0,0.0,0.0,11046
120.0,4.0,0.0,0.0,10188
120.0,4.0,0.0,0.0,559
120.0,4.0,0.0,0.0,4646
120.0,4.0,0.0,0.0,5258
120.0,4.0,0.0,0.0,10712
120.0,4.0,0.0,0.0,2417
120.0,4.0,0.0,0.0,13740
120.0,4.0,0.0,0.0,14625
120.0,4.0,0.0,0.0,16380
120.0,4.0,0.0,0.0,14595
120.0,4.0,0.0,0.0,16140
120.0,4.0,0.0,0.0,15000
120.0,4.0,0.0,0.0,5469
120.0,4.0,0.0,0.0,16845
120.0,4.0,0.0,0.0,13262
0.0,0.0,0.0,0.0,18586
0.0,0.0,0.0,0.0,4270
0.0,0.0,0.0,0.0,11190
679.4583333333334,2.3333333333333335,0.0,0.16666666666666666,3997
679.4583333333334,2.3333333333333335,0.0,0.16666666666666666,16697
679.4583333333334,2.3333333333333335,0.0,0.16666666666666666,19803
679.4583333333334,2.3333333333333335,0.0,0.16666666666666666,7471
509.59375,1.75,0.0,0.16666666666666666,7093
0.0,0.0,0.0,0.0,19781
0.0,0.0,0.0,0.0,16727
0.0,0.0,0.0,0.0,2552
0.0,0.0,0.0,0.0,3984
0.0,0.0,0.0,0.0,19580
0.0,0.0,0.0,0.0,19460
0.0,0.0,0.0,0.0,7677
0.0,0.0,0.0,0.0,2076
0.0,0.0,0.0,0.0,12318
0.0,0.0,0.0,0.0,3594
0.0,0.0,0.0,0.0,18873
0.0,0.0,0.0,0.0,6573
0.0,0.0,0.0,0.0,9837
0.0,0.0,0.0,0.0,13650
0.0,0.0,0.0,0.0,5381
0.0,0.0,0.0,0.0,17526
0.0,0.0,0.0,0.0,767
0.0,0.0,0.0,0.0,10470
0.0,0.0,0.0,0.0,3253
0.0,0.0,0.0,0.0,17886
0.0,0.0,0.0,0.0,12280
0.0,0.0,0.0,0.0,18895
0.0,0.0,0.0,0.0,2762
0.0,0.0,0.0,0.0,5532
0.0,0.0,0.0,0.0,2295
0.0,0.0,0.0,0.0,1934
0.0,0.0,0.0,0.0,3943
0.0,0.0,0.0,0.0,12030
0.0,0.0,0.0,0.0,3397
0.0,0.0,0.0,0.0,16151
0.0,0.0,0.0,0.0,13686
0.0,0.0,0.0,0.0,4491
0.0,0.0,0.0,0.0,19630
0.0,0.0,0.0,0.0,1172
0.0,0.0,0.0,0.0,9930
0.0,0.0,0.0,0.0,7713
0.0,0.0,0.0,0.0,8723
0.0,0.0,0.0,0.0,14364
0.0,0.0,0.0,0.0,5925
0.0,0.0,0.0,0.0,7064
0.0,0.0,0.0,0.0,17368
0.0,0.0,0.0,0.0,9909
1419.0476190476193,5.233333333333333,0.0,0.0,2438
1422.8320802005014,5.12280701754386,0.0,0.0,19733
1422.8320802005014,5.12280701754386,0.0,0.0,18517
1350.9615384615386,5.038461538461538,0.0,0.0,12822
1291.845238095238,5.15625,0.0,0.0,1772
1291.845238095238,5.15625,0.0,0.0,7233
1276.6386554621847,5.176470588235294,0.0,0.0,10708
1300.3401360544217,5.178571428571429,0.0,0.0,17277
1241.3919413919414,4.884615384615385,0.0,0.0,14130
1291.047619047619,5.0,0.0,0.0,19540
1961.423129251701,3.9714285714285715,0.0,0.0,18674
1967.1119691119698,4.243243243243243,0.0,0.0,835
1964.3465608465615,4.111111111111111,0.0,0.0,17516
1666.7972789115654,5.371428571428571,0.0,0.0,14917
1798.4087301587308,4.583333333333333,0.0,0.0,16218
1798.4087301587308,4.583333333333333,0.0,0.0,6306
1798.4087301587308,4.583333333333333,0.0,0.0,6914
1798.4087301587308,4.583333333333333,0.0,0.0,8863
1790.7029478458057,3.4285714285714284,0.0,0.0,13506
1315.7458874458878,4.527272727272727,0.0,0.0,13692
1327.6029341029341,4.818181818181818,0.0,0.0,15567
1327.6029341029341,4.818181818181818,0.0,0.0,17124
1327.6029341029341,4.818181818181818,0.0,0.0,1403
1327.6029341029341,4.818181818181818,0.0,0.0,10121
1343.1997792494483,4.880794701986755,0.0,0.0,7509
1331.1953352769679,5.020408163265306,0.0,0.0,9279
1322.0458553791889,4.888888888888889,0.0,0.0,18411
1322.0458553791889,4.888888888888889,0.0,0.0,5169
1322.0458553791889,4.888888888888889,0.0,0.0,4354
1322.0458553791889,4.888888888888889,0.0,0.0,14971
1096.0544217687075,4.428571428571429,0.0,0.0,15356
1374.96336996337,4.423076923076923,0.0,0.0,16591
1374.96336996337,4.423076923076923,0.0,0.0,18275
1374.96336996337,4.423076923076923,0.0,0.0,3283
1374.96336996337,4.423076923076923,0.0,0.0,7602
1363.8748299319734,4.764285714285715,0.0,0.0,3916
1321.4621848739503,4.892156862745098,0.0,0.0,4536
1321.4621848739503,4.892156862745098,0.0,0.0,10571
1321.4621848739503,4.892156862745098,0.0,0.0,19866
1321.4621848739503,4.892156862745098,0.0,0.0,3607
1495.053738977071,4.392592592592592,0.0,0.0,13315
1586.3898916452797,4.568862275449102,0.0,0.0,16241
1586.3898916452797,4.568862275449102,0.0,0.0,89
1586.3898916452797,4.568862275449102,0.0,0.0,12745
1586.3898916452797,4.568862275449102,0.0,0.0,12773
1971.7142857142856,5.3125,0.0,0.0,5548
0.0,0.0,0.0,0.0,17651
1526.8347338935578,5.176470588235294,0.0,0.0,17650
1417.0091896407691,5.157894736842105,0.0,0.0,12448
1370.9017223910848,5.191489361702128,0.0,0.0,4875
1374.1496598639455,5.428571428571429,0.0,0.0,11828
1235.4285714285718,4.64,0.0,0.0,16490
1374.1496598639458,5.428571428571429,0.0,0.0,16478
1374.1496598639458,5.428571428571429,0.0,0.0,10648
1374.1496598639458,5.428571428571429,0.0,0.0,19228
1398.2993197278915,5.357142857142857,0.0,0.0,2068
1278.0952380952385,4.876923076923077,0.0,0.0,8113
1278.0952380952385,4.876923076923077,0.0,0.0,1244
1278.0952380952385,4.876923076923077,0.0,0.0,12739
1216.8831168831173,4.659090909090909,0.0,0.0,12650
1267.3992673992675,4.8076923076923075,0.0,0.0,15002
1267.3992673992675,4.8076923076923075,0.0,0.0,13825
1387.728937728938,4.673076923076923,0.0,0.0,13996
1448.2269503546104,4.9361702127659575,0.0,0.0,6204
1448.2269503546104,4.9361702127659575,0.0,0.0,19937
1427.037037037037,5.0,0.0,0.0,12670
1445.547619047619,4.85,0.0,0.0,19361
1445.547619047619,4.85,0.0,0.0,5990
1374.1496598639455,5.428571428571429,0.0,0.0,2990
1323.0119047619053,4.6,0.0,0.0,14430
1323.0119047619053,4.6,0.0,0.0,12223
1323.0119047619053,4.6,0.0,0.0,17975
1323.0119047619053,4.6,0.0,0.0,9579
1312.164502164503,4.424242424242424,0.0,0.0,12338
4500.0,1.6,0.0,0.0,7582
4500.0,1.6,0.0,0.0,15288
4500.0,1.6,0.0,0.0,18283
4500.0,1.6,0.0,0.0,17631
4500.0,1.6,0.0,0.0,18322
0.0,0.0,0.0,0.0,13146
1374.1496598639458,5.428571428571429,0.0,0.0,6222
1339.5238095238096,5.25,0.0,0.0,9154
1339.5238095238096,5.25,0.0,0.0,19055
1291.0476190476188,5.0,0.0,0.0,4873
1258.7301587301583,4.833333333333333,0.0,0.0,8389
1213.1809523809527,4.72,0.0,0.0,10525
1320.8791208791206,5.153846153846154,0.0,0.0,6570
1198.436389481166,4.522388059701493,0.0,0.0,6248
1198.436389481166,4.522388059701493,0.0,0.0,15632
1436.3650763650764,4.6891891891891895,0.0,0.0,8182
1677.6869107903578,4.689655172413793,0.0,0.0,13430
1605.865753294324,4.714285714285714,0.0,0.0,10496
1605.865753294324,4.714285714285714,0.0,0.0,3828
985.0931677018633,4.086956521739131,0.0,0.0,1069
1246.4957264957268,4.6923076923076925,0.0,0.0,8082
1244.2712842712845,4.666666666666667,0.0,0.0,17701
1244.2712842712845,4.666666666666667,0.0,0.0,20145
1299.4871794871794,4.871794871794871,0.0,0.0,9164
1374.1496598639449,5.428571428571429,0.0,0.0,17245
1374.1496598639455,5.428571428571429,0.0,0.0,7219
1657.6984126984125,4.875,0.0,0.0,3757
1657.6984126984125,4.875,0.0,0.0,11259
1657.6984126984125,4.875,0.0,0.0,689
1317.6494427558257,5.085106382978723,0.0,0.0,5110
1317.6494427558257,5.085106382978723,0.0,0.0,11141
1317.6494427558257,5.085106382978723,0.0,0.0,7479
1293.6796536796537,4.9393939393939394,0.0,0.0,12738
0.0,0.0,0.0,0.0,2272
0.0,0.0,0.0,0.0,14810
1309.890109890109,4.984615384615385,0.0,0.0,2039
1309.890109890109,4.984615384615385,0.0,0.0,7035
1309.890109890109,4.984615384615385,0.0,0.0,9961
1309.890109890109,4.984615384615385,0.0,0.0,11894
1270.0000000000002,4.8,0.0,0.0,8993
1235.4285714285716,4.64,0.0,0.0,8346
1235.4285714285716,4.64,0.0,0.0,9342
1235.4285714285716,4.64,0.0,0.0,8671
1235.4285714285716,4.64,0.0,0.0,12925
1134.7186147186146,4.636363636363637,0.0,0.0,17505
1298.0,4.4,0.0,0.0,19571
1334.3557422969188,4.5588235294117645,0.0,0.0,19282
1327.619047619048,5.066666666666666,0.0,0.0,14484
1782.9629629629628,4.333333333333333,0.0,0.0,5599
1246.9557823129242,4.261904761904762,0.0,0.0,18111
1246.9557823129242,4.261904761904762,0.0,0.0,13667
1246.9557823129242,4.261904761904762,0.0,0.0,3807
1207.8311011904757,4.4609375,0.0,0.0,6647
1310.9633278598799,4.885057471264368,0.0,0.0,9972
1419.392614188533,4.76530612244898,0.0,0.0,11755
1419.392614188533,4.76530612244898,0.0,0.0,3360
1419.392614188533,4.76530612244898,0.0,0.0,14428
1591.809523809524,4.573333333333333,0.0,0.0,704
1737.4796747967484,4.146341463414634,0.0,0.0,6440
1539.6666666666672,4.266666666666667,0.0,0.0,18765
1539.6666666666672,4.266666666666667,0.0,0.0,16200
1539.6666666666672,4.266666666666667,0.0,0.0,3866
1539.6666666666672,4.266666666666667,0.0,0.0,5228
1774.4537815126048,4.647058823529412,0.0,0.0,19717
1524.7089947089946,4.861111111111111,0.0,0.0,2309
1524.7089947089946,4.861111111111111,0.0,0.0,11584
1491.1309523809525,5.166666666666667,0.0,0.0,8438
1471.1494252873567,5.275862068965517,0.0,0.0,18385
1471.1494252873567,5.275862068965517,0.0,0.0,11536
1471.1494252873567,5.275862068965517,0.0,0.0,2752
1342.1926910299005,5.348837209302325,0.0,0.0,19906
1374.1496598639455,5.428571428571429,0.0,0.0,9667
1619.4211017740433,5.117647058823529,0.0,0.0,4994
1547.2187715665978,5.173913043478261,0.0,0.0,2678
1547.2187715665978,5.173913043478261,0.0,0.0,14040
1591.2727272727275,5.109090909090909,0.0,0.0,6842
1622.9365079365082,5.0625,0.0,0.0,15122
1342.6455026455023,5.333333333333333,0.0,0.0,3424
1854.2124542124545,4.461538461538462,0.0,0.16666666666666666,7344
1454.6114519427406,4.613496932515337,0.0,0.3333333333333333,10789
1427.8645447816434,4.704663212435233,0.0,0.5,17441
1427.8645447816434,4.704663212435233,0.0,0.5,17306
1427.8645447816434,4.704663212435233,0.0,0.5,14754
1427.8645447816434,4.704663212435233,0.0,0.5,7483
1270.6298547787912,4.794326241134752,0.0,0.3333333333333333,11243
1202.380952380952,5.0,0.0,0.3333333333333333,13501
1307.473118279569,4.661290322580645,0.0,0.16666666666666666,20163
1307.473118279569,4.661290322580645,0.0,0.16666666666666666,11664
1307.473118279569,4.661290322580645,0.0,0.16666666666666666,6324
1307.473118279569,4.661290322580645,0.0,0.16666666666666666,16078
1307.473118279569,4.661290322580645,0.0,0.16666666666666666,12534
1328.907103825136,4.704918032786885,0.0,0.0,1926
1269.696364567333,4.774193548387097,0.0,0.0,15762
1269.696364567333,4.774193548387097,0.0,0.0,9303
1269.696364567333,4.774193548387097,0.0,0.0,19703
1269.696364567333,4.774193548387097,0.0,0.0,1963
1269.696364567333,4.774193548387097,0.0,0.0,11044
1900.8315696649017,4.703703703703703,0.0,0.0,2817
1900.8315696649017,4.703703703703703,0.0,0.0,2059
1900.8315696649017,4.703703703703703,0.0,0.0,4779
1900.8315696649017,4.703703703703703,0.0,0.0,1968
0.0,0.0,0.0,0.0,11777
0.0,0.0,0.0,0.0,19556
60.0,2.0,0.0,0.0,9067
1286.9047619047626,4.75,0.0,0.0,18337
1534.0659340659347,4.461538461538462,0.0,0.0,13460
1534.0659340659347,4.461538461538462,0.0,0.0,19811
1534.0659340659347,4.461538461538462,0.0,0.0,16171
1534.0659340659347,4.461538461538462,0.0,0.0,6849
1613.221288515407,4.607843137254902,0.0,0.0,6693
1524.7619047619053,4.431034482758621,0.0,0.0,9674
1281.8587111491308,4.562874251497006,0.0,0.0,804
1281.8587111491308,4.562874251497006,0.0,0.0,12277
1281.8587111491308,4.562874251497006,0.0,0.0,6563
1281.8587111491308,4.562874251497006,0.0,0.0,8110
1265.604184704185,4.533333333333333,0.0,0.0,19241
1240.6444713478616,4.338983050847458,0.0,0.0,3077
0.0,0.0,0.0,0.0,4293
0.0,0.0,0.0,0.0,19949
0.0,0.0,0.0,0.0,5737
0.0,0.0,0.0,0.0,8359
2470.3895790200163,4.231884057971015,0.0,0.16666666666666666,12595
2205.7166405023568,4.274725274725275,0.0,0.3333333333333333,13589
1974.9997999199697,4.319327731092437,0.0,0.5,1155
1770.7178819444446,4.541666666666667,0.0,0.6666666666666666,5150
1725.2842936697355,4.5393794749403344,0.0,0.8333333333333334,175
1725.2842936697355,4.5393794749403344,0.0,0.8333333333333334,12964
1359.360701576003,4.690391459074733,0.0,0.6666666666666666,10511
1356.344685553545,4.742616033755274,0.0,0.5,18457
1489.266486663393,4.570446735395189,0.0,0.3333333333333333,14034
1495.2078288942694,4.327683615819209,0.0,0.16666666666666666,18353
1561.3615023474176,4.28169014084507,0.0,0.0,4222
1561.3615023474176,4.28169014084507,0.0,0.0,1708
1561.3615023474176,4.28169014084507,0.0,0.0,4828
1539.6759259259259,4.25,0.0,0.0,13711
1331.5911784068444,4.857142857142857,0.0,0.0,10157
1339.3207207207179,4.875675675675675,0.0,0.0,7393
1339.3207207207179,4.875675675675675,0.0,0.0,6867
1339.3207207207179,4.875675675675675,0.0,0.0,2078
1339.3207207207179,4.875675675675675,0.0,0.0,3243
1353.9581056466275,4.907103825136612,0.0,0.0,13863
4500.0,1.0,0.0,0.0,10075
3600.0,1.2,0.0,0.0,5141
3600.0,1.2,0.0,0.0,4776
3600.0,1.2,0.0,0.0,479
3600.0,1.2,0.0,0.0,768
0.0,2.0,0.0,0.0,15103
2409.818818681318,3.5,0.0,0.0,13749
2409.818818681318,3.5,0.0,0.0,19041
2409.818818681318,3.5,0.0,0.0,5835
2409.818818681318,3.5,0.0,0.0,19320
1748.8272028496428,4.283464566929134,0.0,0.0,3006
1304.4407530454034,4.837209302325581,0.0,0.0,825
1309.974771365499,4.887417218543046,0.0,0.0,11132
1309.974771365499,4.887417218543046,0.0,0.0,14813
1309.974771365499,4.887417218543046,0.0,0.0,2095
1302.2971428571432,4.848,0.0,0.0,13329
1300.6026127265068,4.752212389380531,0.0,0.0,5593
1299.4382663244935,4.820359281437126,0.0,0.0,13449
1327.8188775510203,4.90625,0.0,0.0,14553
1321.9174603174602,4.8933333333333335,0.0,0.0,3195
1321.9174603174602,4.8933333333333335,0.0,0.0,20054
1408.2773783473997,4.75492341356674,0.0,0.0,3069
1443.216744632361,4.843828715365239,0.0,0.0,6653
1525.7722060252668,4.7306122448979595,0.0,0.0,6480
1625.6772082878952,4.358778625954199,0.0,0.0,3899
1650.8815060908082,4.395348837209302,0.0,0.0,5045
1650.8815060908082,4.395348837209302,0.0,0.0,18953
1695.873015873016,5.666666666666667,0.0,0.0,9560
1685.7142857142865,4.137931034482759,0.0,0.0,2954
1543.9153439153442,4.355555555555555,0.0,0.0,3288
1543.9153439153442,4.355555555555555,0.0,0.0,1884
1555.2795031055905,4.456521739130435,0.0,0.0,6159
1279.2207792207796,4.7727272727272725,0.0,0.0,1601
1276.4574988874058,4.719626168224299,0.0,0.0,331
1276.4574988874058,4.719626168224299,0.0,0.0,12868
1276.4574988874058,4.719626168224299,0.0,0.0,1174
1276.4574988874058,4.719626168224299,0.0,0.0,18906
1269.0026954177902,4.679245283018868,0.0,0.0,13790
1234.9450549450555,4.528846153846154,0.0,0.0,6235
1230.5579246624027,4.517412935323383,0.0,0.0,3648
1218.4841628959282,4.470588235294118,0.0,0.0,6910
1218.4841628959282,4.470588235294118,0.0,0.0,15310
1218.4841628959282,4.470588235294118,0.0,0.0,18748
1218.4841628959282,4.470588235294118,0.0,0.0,13058
1252.298490127759,4.585365853658536,0.0,0.0,1339
1240.4151404151407,4.551282051282051,0.0,0.0,18067
1275.6587003222342,4.669172932330827,0.0,0.0,8342
1285.6906838316722,4.703488372093023,0.0,0.0,14452
1273.9173487103176,4.677083333333333,0.0,0.0,19008
1273.9173487103176,4.677083333333333,0.0,0.0,6672
1275.7033146591968,4.686274509803922,0.0,0.0,8026
1280.7353110599076,4.701612903225806,0.0,0.0,16027
1269.9919289749805,4.694915254237288,0.0,0.0,16830
1172.6666666666667,4.45,0.0,0.0,12132
0.0,0.0,0.0,0.0,9008
0.0,0.0,0.0,0.0,6413
0.0,0.0,0.0,0.0,19710
0.0,0.0,0.0,0.0,18790
